,installer_id,Year_month,quotes_count,winning_quotes_count
5779,21829,201705,6,
5780,21837,201701,5,
5781,21837,201702,9,
5782,21837,201703,8,2
5783,21837,201704,3,
5784,21837,201705,3,
5785,21837,201706,9,1
5786,21837,201707,5,
5787,21837,201708,1,
5788,21837,201709,5,
5789,21837,201710,2,
5790,21837,201711,13,
5791,21837,201712,12,
5792,21837,201801,3,
5793,21837,201802,24,
5794,21837,201803,12,
5795,21837,201804,2,
5796,21838,201612,39,
5797,21838,201701,54,
5798,21838,201702,5,1
5799,21840,201612,4,
5800,21840,201701,56,
5801,21840,201702,6,
5802,21845,201612,10,
5803,21845,201701,10,
5804,21845,201702,9,
5805,21845,201703,5,
5806,21860,201612,6,
5807,21860,201701,12,
5808,21860,201702,7,
5809,21860,201703,22,
5810,21860,201704,12,1
5811,21860,201705,10,
5812,21862,201701,3,
5813,21862,201703,2,
5814,21862,201704,4,
5815,21862,201705,3,
5816,21862,201706,1,
5817,21862,201708,2,
5818,21865,201702,1,
5819,21865,201703,42,1
5820,21865,201704,9,
5821,21872,201703,2,
5822,21872,201704,49,
5823,21872,201705,39,
5824,21878,201704,3,
5825,21878,201705,68,
5826,21878,201706,29,
5827,21878,201707,40,
5828,21878,201708,54,
5829,21878,201709,22,1
5830,21878,201710,43,2
5831,21878,201711,33,1
5832,21878,201712,14,
5833,21878,201801,14,
5834,21878,201802,3,
5835,21878,201803,3,
5836,21882,201703,4,
5837,21882,201704,10,
5838,21882,201705,7,
5839,21882,201706,9,
5840,21882,201707,10,
5841,21882,201708,2,
5842,21882,201709,55,
5843,21882,201710,21,
5844,21882,201711,39,
5845,21882,201712,97,
5846,21882,201801,225,
5847,21882,201802,193,2
5848,21882,201803,147,2
5849,21882,201804,26,
5850,21886,201701,15,
5851,21886,201702,17,2
5852,21886,201703,16,
5853,21886,201704,22,
5854,21886,201705,5,
5855,21898,201703,45,2
5856,21898,201704,47,4
5857,21898,201706,46,3
5858,21898,201707,86,1
5859,21898,201708,85,
5860,21898,201709,66,7
5861,21898,201710,90,2
5862,21898,201711,46,2
5863,21898,201712,48,6
5864,21898,201801,83,2
5865,21898,201802,93,4
5866,21898,201803,96,3
5867,21898,201804,39,
5868,21902,201702,4,
5869,21902,201703,11,1
5870,21902,201704,23,1
5871,21902,201705,19,1
5872,21902,201706,25,1
5873,21902,201707,22,2
5874,21902,201708,20,
5875,21902,201709,14,2
5876,21902,201710,13,1
5877,21902,201711,17,
5878,21902,201712,18,1
5879,21902,201801,22,1
5880,21902,201802,25,2
5881,21902,201803,25,1
5882,21902,201804,16,
5883,21910,201701,9,
5884,21910,201702,18,1
5885,21910,201703,22,1
5886,21910,201704,38,1
5887,21910,201705,25,
5888,21910,201707,4,
5889,21910,201708,3,
5890,21910,201709,1,1
5891,21910,201710,5,
5892,21910,201711,2,
5893,21910,201712,2,
5894,21914,201701,4,
5895,21914,201702,10,
5896,21914,201703,13,2
5897,21914,201704,21,
5898,21914,201705,17,
5899,21914,201706,24,3
5900,21914,201707,7,
5901,21921,201703,7,1
5902,21921,201704,5,
5903,21921,201705,5,2
5904,21921,201706,10,
5905,21921,201707,7,
5906,21921,201710,18,
5907,21921,201711,16,1
5908,21921,201712,24,2
5909,21921,201801,30,1
5910,21921,201802,25,
5911,21921,201803,34,2
5912,21921,201804,3,4
5913,21940,201801,14,
5914,21940,201802,25,
5915,21940,201803,25,
5916,21940,201804,14,
5917,21942,201703,13,
5918,21942,201704,7,
5919,21942,201705,3,
5920,21942,201706,17,
5921,21942,201707,10,
5922,21942,201708,9,
5923,21942,201709,15,
5924,21942,201710,11,
5925,21942,201711,9,
5926,21942,201712,13,
5927,21942,201801,18,
5928,21942,201802,16,
5929,21942,201803,2,
5930,21953,201705,116,
5931,21953,201706,28,
5932,21953,201707,4,
5933,21953,201709,1,
5934,21953,201710,1,
5935,21973,201803,11,
5936,21983,201703,3,
5937,21992,201705,31,
5938,21992,201706,101,4
5939,21992,201707,133,4
5940,21992,201708,98,4
5941,21992,201709,112,11
5942,21992,201710,107,3
5943,21992,201711,59,3
5944,21992,201712,39,5
5945,21992,201801,65,2
5946,21992,201802,103,
5947,21992,201803,79,6
5948,21992,201804,20,
5949,21996,201703,39,
5950,21996,201704,13,
5951,21996,201705,29,
5952,21996,201706,44,1
5953,22002,201709,11,
5954,22002,201710,30,
5955,22002,201711,40,1
5956,22002,201712,22,1
5957,22002,201801,36,
5958,22002,201802,20,
5959,22003,201709,1,
5960,22003,201710,6,
5961,22003,201711,1,
5962,22003,201712,2,
5963,22003,201801,4,
5964,22012,201703,7,
5965,22012,201704,8,
5966,22012,201705,10,2
5967,22012,201706,8,
5968,22012,201707,8,
5969,22012,201708,10,
5970,22012,201709,5,
5971,22012,201710,6,
5972,22012,201711,7,
5973,22016,201704,12,
5974,22016,201705,27,
5975,22228,201704,29,
5976,22232,201704,5,
5977,22232,201705,6,
5978,22232,201706,5,
5979,22232,201707,7,
5980,22232,201709,1,
5981,22232,201710,2,
5982,22232,201801,3,
5983,22232,201802,5,
5984,22232,201803,4,
5985,22238,201707,34,
5986,22238,201708,39,1
5987,22238,201709,44,3
5988,22238,201710,42,
5989,22238,201711,44,1
5990,22238,201712,39,
5991,22238,201801,43,
5992,22238,201802,40,
5993,22296,201704,4,
5994,22296,201705,5,
5995,22296,201706,9,1
5996,22296,201707,7,1
5997,22296,201708,10,1
5998,22296,201709,1,1
5999,22296,201710,3,1
6000,22296,201711,10,
6001,22296,201712,4,2
6002,22298,201706,13,
6003,22298,201711,23,
6004,22298,201801,10,
6005,22308,201704,11,
6006,22308,201705,22,
6007,22321,201704,25,
6008,22321,201705,54,
6009,22330,201704,19,
6010,22330,201705,34,
6011,22330,201706,30,
6012,22330,201707,37,
6013,22330,201708,30,
6014,22330,201709,20,
6015,22330,201710,20,
6016,22330,201711,4,
6017,22330,201712,21,
6018,22330,201801,5,
6019,22337,201705,8,
6020,22337,201706,18,2
6021,22337,201707,8,
6022,22337,201708,10,
6023,22337,201709,21,1
6024,22337,201710,19,
6025,22337,201711,14,
6026,22337,201712,21,6
6027,22337,201801,21,3
6028,22337,201802,21,2
6029,22337,201803,26,3
6030,22337,201804,11,1
6031,22339,201705,5,
6032,22339,201706,14,
6033,22339,201707,3,
6034,22339,201708,13,
6035,22339,201709,32,
6036,22339,201710,22,
6037,22339,201711,14,
6038,22339,201712,1,
6039,22339,201801,9,
6040,22339,201802,57,
6041,22339,201803,27,2
6042,22339,201804,17,
6043,22344,201705,24,
6044,22344,201706,69,3
6045,22344,201707,110,4
6046,22344,201708,125,4
6047,22344,201709,129,9
6048,22344,201710,131,4
6049,22344,201711,74,4
6050,22344,201712,65,11
6051,22344,201801,88,8
6052,22344,201802,121,10
6053,22344,201803,140,10
6054,22344,201804,27,3
6055,22345,201706,8,
6056,22345,201708,4,1
6057,22345,201709,1,1
6058,22345,201710,2,
6059,22345,201712,2,
6060,22345,201801,1,
6061,22345,201802,4,
6062,22345,201803,1,
6063,22347,201705,3,
6064,22353,201705,16,
6065,22353,201706,26,
6066,22353,201707,21,1
6067,22353,201708,22,1
6068,22353,201709,16,
6069,22353,201710,13,
6070,22358,201706,6,
6071,22358,201707,5,
6072,22358,201709,2,
6073,22361,201802,41,
6074,22361,201804,1,
6075,22362,201706,9,
6076,22362,201707,9,
6077,22362,201708,9,
6078,22362,201709,3,
6079,22363,201706,53,
6080,22363,201707,14,
6081,22367,201705,14,
6082,22367,201706,13,
6083,22367,201707,18,
6084,22367,201708,12,1
6085,22367,201709,15,
6086,22367,201710,7,
6087,22367,201711,12,
6088,22367,201712,2,
6089,22367,201801,7,
6090,22367,201802,4,
6091,22367,201803,6,1
6092,22367,201804,5,
6093,22369,201705,24,
6094,22369,201706,6,
6095,22369,201707,8,
6096,22369,201710,14,
6097,22369,201802,6,
6098,22369,201803,27,
6099,22369,201804,11,
6100,22371,201705,17,1
6101,22371,201706,19,1
6102,22371,201707,42,1
6103,22371,201708,40,3
6104,22371,201709,42,4
6105,22371,201710,38,1
6106,22371,201711,15,
6107,22375,201705,181,
6108,22375,201706,212,3
6109,22375,201707,113,1
6110,22375,201708,82,4
6111,22375,201709,49,2
6112,22375,201710,65,
6113,22375,201711,55,1
6114,22375,201712,54,1
6115,22375,201801,52,
6116,22375,201802,163,1
6117,22375,201803,126,2
6118,22375,201804,52,1
6119,22383,201706,7,
6120,22383,201707,15,
6121,22383,201708,45,1
6122,22383,201709,46,
6123,22383,201710,43,2
6124,22383,201711,43,1
6125,22383,201712,39,6
6126,22383,201801,55,1
6127,22383,201802,54,
6128,22383,201803,47,2
6129,22391,201707,14,
6130,22391,201708,14,
6131,22391,201709,14,
6132,22391,201710,14,3
6133,22391,201711,15,
6134,22391,201712,18,
6135,22391,201801,17,
6136,22391,201802,22,1
6137,22391,201803,23,1
6138,22391,201804,10,
6139,22401,201706,28,
6140,22401,201707,22,
6141,22401,201708,49,2
6142,22401,201709,6,3
6143,22401,201710,13,
6144,22401,201711,1,1
6145,22401,201801,1,
6146,22401,201803,28,
6147,22401,201804,2,
6148,22406,201707,5,
6149,22406,201708,8,1
6150,22406,201709,7,
6151,22406,201711,9,
6152,22409,201707,24,
6153,22409,201708,19,
6154,22416,201707,9,
6155,22416,201708,10,
6156,22416,201709,9,
6157,22416,201710,10,
6158,22417,201709,1,
6159,22421,201706,1,
6160,22421,201708,11,
6161,22421,201709,5,
6162,22439,201706,10,
6163,22439,201707,14,
6164,22439,201708,3,
6165,22439,201709,4,1
6166,22460,201706,45,
6167,22460,201707,26,1
6168,22460,201708,24,4
6169,22460,201709,18,3
6170,22460,201710,52,1
6171,22460,201711,24,1
6172,22460,201712,5,4
6173,22460,201801,1,1
6174,22460,201802,4,
6175,22460,201803,4,1
6176,22460,201804,1,
6177,22468,201707,5,
6178,22468,201708,2,
6179,22468,201709,10,
6180,22468,201710,12,
6181,22468,201711,9,1
6182,22468,201712,13,
6183,22468,201801,7,
6184,22468,201802,13,
6185,22468,201803,13,1
6186,22509,201707,121,
6187,22509,201708,108,
6188,22509,201709,127,
6189,22509,201710,152,
6190,22509,201711,67,
6191,22509,201712,78,
6192,22509,201801,52,1
6193,22509,201802,118,
6194,22509,201803,80,
6195,22509,201804,56,
6196,22511,201708,26,
6197,22511,201709,19,
6198,22511,201710,15,
6199,22511,201711,1,
6200,22511,201801,39,
6201,22511,201802,67,
6202,22511,201803,36,
6203,22546,201707,1,
6204,22546,201708,3,
6205,22546,201709,2,
6206,22546,201710,2,
6207,22546,201711,1,
6208,22546,201801,1,
6209,22548,201707,1,
6210,22548,201708,4,
6211,22548,201709,8,
6212,22548,201710,2,
6213,22548,201712,1,
6214,22548,201801,1,
6215,22548,201802,1,
6216,22548,201803,2,
6217,22574,201707,2,
6218,22574,201708,76,2
6219,22574,201709,76,1
6220,22574,201710,39,1
6221,22574,201711,78,2
6222,22574,201712,94,1
6223,22574,201801,15,1
6224,22574,201802,98,
6225,22574,201803,100,1
6226,22574,201804,53,
6227,22580,201709,20,
6228,22580,201710,17,
6229,22580,201711,9,
6230,22580,201712,6,
6231,22580,201801,1,
6232,22580,201802,5,
6233,22580,201803,41,
6234,22580,201804,5,
6235,22584,201708,25,1
6236,22584,201709,27,1
6237,22584,201711,4,
6238,22584,201712,15,
6239,22584,201801,24,1
6240,22584,201802,6,3
6241,22584,201803,10,2
6242,22584,201804,10,1
6243,22585,201708,1,
6244,22585,201709,9,
6245,22585,201710,14,
6246,22585,201711,13,
6247,22585,201712,6,
6248,22585,201801,11,
6249,22585,201802,8,
6250,22589,201708,25,
6251,22589,201711,104,
6252,22589,201712,62,
6253,22589,201801,145,
6254,22591,201708,10,
6255,22591,201709,31,1
6256,22591,201710,41,1
6257,22591,201711,23,
6258,22591,201712,13,3
6259,22591,201801,10,
6260,22591,201802,70,
6261,22591,201803,71,2
6262,22591,201804,7,
6263,22594,201708,128,
6264,22594,201710,3,
6265,22594,201711,25,
6266,22594,201712,3,
6267,22594,201801,10,
6268,22594,201802,35,
6269,22594,201803,103,1
6270,22594,201804,97,
6271,22653,201708,36,
6272,22653,201709,1,
6273,22653,201710,220,
6274,22653,201711,99,2
6275,22653,201712,97,6
6276,22653,201801,33,
6277,22653,201802,248,
6278,22653,201803,202,2
6279,22653,201804,64,
6280,22678,201708,1,
6281,22678,201709,218,
6282,22678,201710,247,5
6283,22678,201711,57,1
6284,22678,201712,17,
6285,22681,201710,56,
6286,22681,201711,9,
6287,22681,201802,14,
6288,22681,201803,18,
6289,22681,201804,10,
6290,22686,201708,15,
6291,22686,201709,20,1
6292,22686,201710,63,1
6293,22686,201711,142,
6294,22686,201712,118,2
6295,22686,201801,216,1
6296,22686,201802,99,2
6297,22686,201803,49,
6298,22686,201804,48,
6299,22698,201710,149,
6300,22698,201711,187,
6301,22698,201712,6,
6302,22698,201801,42,
6303,22718,201710,2,
6304,22718,201711,1,
6305,22718,201712,2,
6306,22718,201801,1,
6307,22718,201802,1,
6308,22718,201803,6,
6309,22725,201710,24,
6310,22725,201711,50,
6311,22725,201712,15,
6312,22725,201803,9,
6313,22725,201804,9,
6314,22729,201711,60,
6315,22729,201712,37,
6316,22729,201801,17,
6317,22729,201802,18,
6318,22729,201803,29,1
6319,22729,201804,7,1
6320,22731,201712,4,
6321,22731,201801,25,
6322,22731,201802,4,
6323,22731,201803,2,
6324,22735,201710,36,
6325,22735,201711,84,1
6326,22735,201712,85,
6327,22735,201801,85,1
6328,22735,201802,93,2
6329,22735,201803,192,1
6330,22735,201804,44,1
6331,22746,201711,60,2
6332,22746,201712,42,
6333,22746,201801,84,1
6334,22746,201802,84,1
6335,22746,201803,62,
6336,22746,201804,20,1
6337,22759,201711,7,
6338,22759,201712,19,
6339,22759,201801,17,
6340,22759,201802,20,
6341,22759,201803,13,
6342,22759,201804,2,
6343,22764,201711,2,
6344,22764,201712,11,
6345,22764,201801,5,
6346,22764,201802,12,
6347,22773,201711,37,
6348,22773,201712,22,
6349,22773,201801,30,
6350,22773,201802,37,
6351,22773,201803,15,
6352,22779,201802,46,
6353,22779,201803,61,
6354,22779,201804,15,
6355,22790,201711,7,
6356,22790,201712,2,
6357,22790,201801,7,
6358,22790,201802,11,
6359,22790,201803,4,
6360,22790,201804,2,
6361,22803,201711,15,
6362,22803,201712,1,
6363,22803,201801,8,
6364,22803,201803,12,
6365,22803,201804,5,
6366,22812,201711,7,
6367,22812,201712,24,
6368,22834,201801,9,
6369,22834,201802,33,
6370,22834,201803,26,2
6371,22834,201804,20,
6372,22843,201712,30,
6373,22843,201801,239,4
6374,22843,201802,226,2
6375,22843,201803,236,9
6376,22843,201804,67,3
6377,22862,201801,32,
6378,22862,201802,44,
6379,22862,201803,53,1
6380,22862,201804,15,
6381,22879,201802,34,
6382,22879,201803,45,
6383,22882,201712,13,
6384,22882,201801,119,
6385,22882,201802,75,3
6386,22882,201803,102,6
6387,22904,201801,9,
6388,22904,201802,41,
6389,22904,201803,57,
6390,22904,201804,7,
6391,22961,201802,44,
6392,22961,201803,39,
6393,22961,201804,5,
6394,22965,201803,99,
6395,22965,201804,78,
6396,22967,201802,45,
6397,22967,201803,232,
6398,22967,201804,4,
6399,22979,201803,15,
6400,22979,201804,10,
6401,22985,201803,9,
6402,22985,201804,3,
6403,22986,201803,88,
6404,22986,201804,39,
6405,22992,201803,22,
6406,22992,201804,10,
6407,22997,201803,28,
6408,22997,201804,4,
6409,23027,201803,2,
6410,23027,201804,15,
6411,363,,,1
6412,363,,,1
6413,424,,,1
6414,554,,,1
6415,857,,,1
6416,1027,,,1
6417,1034,,,1
6418,1111,,,1
6419,1111,,,1
6420,1111,,,1
6421,1364,,,1
6422,1364,,,1
6423,1364,,,1
6424,1364,,,2
6425,1397,,,1
6426,3250,,,3
6427,6200,,,1
6428,6270,,,1
6429,6270,,,1
6430,6351,,,1
6431,6507,,,1
6432,6519,,,1
6433,6520,,,1
6434,20021,,,1
6435,20033,,,2
6436,20045,,,1
6437,20045,,,1
6438,20046,,,1
6439,20087,,,1
6440,20109,,,1
6441,20128,,,2
6442,20128,,,1
6443,20128,,,1
6444,20145,,,1
6445,20162,,,1
6446,20162,,,1
6447,20317,,,1
6448,20317,,,1
6449,20341,,,1
6450,20383,,,1
6451,20383,,,1
6452,20383,,,1
6453,20385,,,1
6454,20410,,,1
6455,20410,,,1
6456,20507,,,1
6457,20520,,,1
6458,20538,,,1
6459,20538,,,2
6460,20574,,,1
6461,20587,,,1
6462,20596,,,1
6463,20606,,,1
6464,20613,,,1
6465,20622,,,1
6466,20629,,,1
6467,20629,,,1
6468,20636,,,1
6469,20642,,,1
6470,20682,,,1
6471,20682,,,1
6472,20712,,,3
6473,20712,,,1
6474,20712,,,1
6475,20769,,,1
6476,20862,,,1
6477,20938,,,1
6478,20965,,,1
6479,20995,,,1
6480,21118,,,1
6481,21118,,,1
6482,21118,,,1
6483,21165,,,1
6484,21169,,,1
6485,21193,,,1
6486,21211,,,1
6487,21213,,,2
6488,21242,,,1
6489,21242,,,1
6490,21269,,,1
6491,21269,,,1
6492,21348,,,1
6493,21348,,,1
6494,21348,,,1
6495,21392,,,1
6496,21459,,,1
6497,21538,,,3
6498,21538,,,1
6499,21592,,,1
6500,21648,,,1
6501,21648,,,1
6502,21676,,,1
6503,21712,,,1
6504,21721,,,1
6505,21838,,,2
6506,21840,,,1
6507,21910,,,1
6508,21914,,,2
6509,21996,,,1
6510,21996,,,1
6511,22296,,,1
6512,22363,,,1
6513,22363,,,1
6514,22416,,,1
6515,22439,,,1
6516,22584,,,1
6517,22681,,,1
6518,22725,,,1
6519,22812,,,2
6520,22882,,,2
