,ES_name,score,pass,reviewscount,es_installer_id,ES_areaofservice,ES_link,TTS_names,tts_name,year,unit_price_avg
316,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,2016.0,3.7004780769348145
317,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,2017.0,3.76596736907959
318,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,1999.0,3.7300000190734863
319,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,2008.0,6.89175271987915
320,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,2009.0,8.442644119262695
321,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,2010.0,8.433428764343262
322,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,2011.0,8.050938606262207
323,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,2012.0,7.067410945892334
324,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,2013.0,5.336591720581055
325,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,2014.0,4.579020977020264
326,Horizon Solar Power ,97,1,22.0,20594,CA,https://www.energysage.com/supplier/20594/horizon-solar-power/,horizon solar power,horizon solar power,2015.0,3.7285051345825195
327,"SolarPlus Systems, Inc. ",96,1,22.0,20688,CA,https://www.energysage.com/supplier/20688/solarplus-systems-inc/,"solarplus systems, inc","solarplus systems, inc",2016.0,3.4235494136810303
328,"SolarPlus Systems, Inc. ",96,1,22.0,20688,CA,https://www.energysage.com/supplier/20688/solarplus-systems-inc/,"solarplus systems, inc","solarplus systems, inc",2017.0,3.243323802947998
329,"SolarPlus Systems, Inc. ",96,1,22.0,20688,CA,https://www.energysage.com/supplier/20688/solarplus-systems-inc/,"solarplus systems, inc","solarplus systems, inc",2015.0,3.7624266147613525
330,Ally Electric & Solar Inc ,91,1,22.0,20660,CA,https://www.energysage.com/supplier/20660/ally-electric-solar-inc/,ally electric & solar dba ally electric,,,
331,United Solar Associates ,98,1,21.0,21592,"CT,ME,MA,NH",https://www.energysage.com/supplier/21592/united-solar-associates/,united solar associates,united solar associates,2016.0,4.174509525299072
332,United Solar Associates ,98,1,21.0,21592,"CT,ME,MA,NH",https://www.energysage.com/supplier/21592/united-solar-associates/,united solar associates,united solar associates,2017.0,3.470661163330078
333,United Solar Associates ,98,1,21.0,21592,"CT,ME,MA,NH",https://www.energysage.com/supplier/21592/united-solar-associates/,united solar associates,united solar associates,2011.0,5.7288007736206055
334,United Solar Associates ,98,1,21.0,21592,"CT,ME,MA,NH",https://www.energysage.com/supplier/21592/united-solar-associates/,united solar associates,united solar associates,2012.0,5.081874847412109
335,United Solar Associates ,98,1,21.0,21592,"CT,ME,MA,NH",https://www.energysage.com/supplier/21592/united-solar-associates/,united solar associates,united solar associates,2013.0,4.177297115325928
336,United Solar Associates ,98,1,21.0,21592,"CT,ME,MA,NH",https://www.energysage.com/supplier/21592/united-solar-associates/,united solar associates,united solar associates,2014.0,4.091833114624023
337,United Solar Associates ,98,1,21.0,21592,"CT,ME,MA,NH",https://www.energysage.com/supplier/21592/united-solar-associates/,united solar associates,united solar associates,2015.0,4.229876518249512
338,SunBug Solar ,88,1,21.0,713,MA,https://www.energysage.com/supplier/713/sunbug-solar/,sunbug solar,sunbug solar,2016.0,4.309119701385498
339,SunBug Solar ,88,1,21.0,713,MA,https://www.energysage.com/supplier/713/sunbug-solar/,sunbug solar,sunbug solar,2017.0,3.9076449871063232
340,SunBug Solar ,88,1,21.0,713,MA,https://www.energysage.com/supplier/713/sunbug-solar/,sunbug solar,sunbug solar,2009.0,6.892729759216309
341,SunBug Solar ,88,1,21.0,713,MA,https://www.energysage.com/supplier/713/sunbug-solar/,sunbug solar,sunbug solar,2010.0,8.0381498336792
342,SunBug Solar ,88,1,21.0,713,MA,https://www.energysage.com/supplier/713/sunbug-solar/,sunbug solar,sunbug solar,2011.0,6.587848663330078
343,SunBug Solar ,88,1,21.0,713,MA,https://www.energysage.com/supplier/713/sunbug-solar/,sunbug solar,sunbug solar,2012.0,5.815038681030273
344,SunBug Solar ,88,1,21.0,713,MA,https://www.energysage.com/supplier/713/sunbug-solar/,sunbug solar,sunbug solar,2013.0,5.117488384246826
345,SunBug Solar ,88,1,21.0,713,MA,https://www.energysage.com/supplier/713/sunbug-solar/,sunbug solar,sunbug solar,2014.0,4.958864688873291
346,SunBug Solar ,88,1,21.0,713,MA,https://www.energysage.com/supplier/713/sunbug-solar/,sunbug solar,sunbug solar,2015.0,4.7604546546936035
347,Laibach Solar LLC ,74,1,21.0,21678,CA,https://www.energysage.com/supplier/21678/laibach-solar-llc/,laibach solar llc,laibach solar llc,2016.0,3.5148401260375977
348,Laibach Solar LLC ,74,1,21.0,21678,CA,https://www.energysage.com/supplier/21678/laibach-solar-llc/,laibach solar llc,laibach solar llc,2017.0,2.7706139087677
349,Laibach Solar LLC ,74,1,21.0,21678,CA,https://www.energysage.com/supplier/21678/laibach-solar-llc/,laibach solar llc,laibach solar llc,2015.0,6.222480773925781
350,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2016.0,3.351804256439209
351,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2017.0,3.4406471252441406
352,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2009.0,5.108569622039795
353,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2010.0,7.830582141876221
354,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2011.0,7.058652400970459
355,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2012.0,5.922762870788574
356,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2013.0,5.248157978057861
357,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2014.0,5.218355655670166
358,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2015.0,2.431718587875366
359,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2016.0,3.351804256439209
360,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2017.0,3.4406471252441406
361,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2009.0,5.108569622039795
362,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2010.0,7.830582141876221
363,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2011.0,7.058652400970459
364,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2012.0,5.922762870788574
365,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2013.0,5.248157978057861
366,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2014.0,5.218355655670166
367,Sunpro Solar ,96,1,20.0,20409,"FL,LA,MS,TX",https://www.energysage.com/supplier/20409/sunpro-solar/,sunpro solar,sunpro solar,2015.0,2.431718587875366
368,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2016.0,3.351804256439209
369,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2017.0,3.4406471252441406
370,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2009.0,5.108569622039795
371,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2010.0,7.830582141876221
372,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2011.0,7.058652400970459
373,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2012.0,5.922762870788574
374,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2013.0,5.248157978057861
375,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2014.0,5.218355655670166
376,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2015.0,2.431718587875366
377,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2016.0,3.351804256439209
378,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2017.0,3.4406471252441406
379,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2009.0,5.108569622039795
380,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2010.0,7.830582141876221
381,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2011.0,7.058652400970459
382,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2012.0,5.922762870788574
383,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2013.0,5.248157978057861
384,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2014.0,5.218355655670166
385,Sunpro Solar Inc ,83,1,7.0,21576,CA,https://www.energysage.com/supplier/21576/sunpro-solar-inc/,sunpro solar,sunpro solar,2015.0,2.431718587875366
386,Taylor Energy ,96,1,20.0,20636,CA,https://www.energysage.com/supplier/20636/taylor-energy/,taylor energy,taylor energy,2016.0,3.7474708557128906
387,Taylor Energy ,96,1,20.0,20636,CA,https://www.energysage.com/supplier/20636/taylor-energy/,taylor energy,taylor energy,2017.0,3.2565510272979736
388,Taylor Energy ,96,1,20.0,20636,CA,https://www.energysage.com/supplier/20636/taylor-energy/,taylor energy,taylor energy,2012.0,6.884057998657227
389,Taylor Energy ,96,1,20.0,20636,CA,https://www.energysage.com/supplier/20636/taylor-energy/,taylor energy,taylor energy,2013.0,4.647465229034424
390,Taylor Energy ,96,1,20.0,20636,CA,https://www.energysage.com/supplier/20636/taylor-energy/,taylor energy,taylor energy,2015.0,3.584547519683838
391,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2016.0,4.183290481567383
392,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2004.0,6.690746307373047
393,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2005.0,6.100870609283447
394,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2006.0,6.359122276306152
395,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2007.0,6.617391586303711
396,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2010.0,4.095335006713867
397,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2011.0,5.621759414672852
398,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2012.0,4.942942142486572
399,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2013.0,4.057850360870361
400,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2014.0,3.811777114868164
401,Affordable Solar  ,94,1,20.0,20087,NM,https://www.energysage.com/supplier/20087/affordable-solar/,affordable solar,affordable solar,2015.0,4.198193073272705
402,Solergy ,93,1,20.0,21455,TX,https://www.energysage.com/supplier/21455/solergy/,solergy,solergy,2008.0,7.938515663146973
403,Solergy ,93,1,20.0,21455,TX,https://www.energysage.com/supplier/21455/solergy/,solergy,solergy,2012.0,5.451296329498291
404,Solergy ,93,1,20.0,21455,TX,https://www.energysage.com/supplier/21455/solergy/,solergy,solergy,2006.0,6.297356128692627
405,Solergy ,93,1,20.0,21455,TX,https://www.energysage.com/supplier/21455/solergy/,solergy,solergy,2007.0,6.502676486968994
406,Solteris Energy,90,1,20.0,21195,CA,https://www.energysage.com/supplier/21195/solteris-energy/,solaris energy,solaris energy,2016.0,3.667555332183838
407,Solteris Energy,90,1,20.0,21195,CA,https://www.energysage.com/supplier/21195/solteris-energy/,solaris energy,solaris energy,2017.0,4.461650848388672
408,Solteris Energy,90,1,20.0,21195,CA,https://www.energysage.com/supplier/21195/solteris-energy/,solaris energy,solaris energy,2009.0,7.569955825805664
409,Solteris Energy,90,1,20.0,21195,CA,https://www.energysage.com/supplier/21195/solteris-energy/,solaris energy,solaris energy,2011.0,9.048351287841797
410,Solteris Energy,90,1,20.0,21195,CA,https://www.energysage.com/supplier/21195/solteris-energy/,solaris energy,solaris energy,2015.0,3.929903268814087
411,"Superior Solar Systems, LLC ",88,1,20.0,21213,FL,https://www.energysage.com/supplier/21213/superior-solar-systems-llc/,superior solar systems,superior solar systems,2016.0,4.31364631652832
412,"Superior Solar Systems, LLC ",88,1,20.0,21213,FL,https://www.energysage.com/supplier/21213/superior-solar-systems-llc/,superior solar systems,superior solar systems,2017.0,2.8447043895721436
413,"Superior Solar Systems, LLC ",88,1,20.0,21213,FL,https://www.energysage.com/supplier/21213/superior-solar-systems-llc/,superior solar systems,superior solar systems,2014.0,4.828698635101318
414,"Superior Solar Systems, LLC ",88,1,20.0,21213,FL,https://www.energysage.com/supplier/21213/superior-solar-systems-llc/,superior solar systems,superior solar systems,2015.0,4.590364456176758
415,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2016.0,3.469066619873047
416,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2017.0,3.2683703899383545
417,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2004.0,7.153243064880371
418,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2005.0,6.697502136230469
419,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2006.0,7.283594131469727
420,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2007.0,7.458282470703125
421,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2008.0,7.932471752166748
422,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2009.0,8.065735816955566
423,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2010.0,6.785257339477539
424,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2011.0,5.778836250305176
425,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2012.0,4.948535919189453
426,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2013.0,3.806333303451538
427,"Alternative Power Solutions of NY, LLC ",82,1,20.0,20898,NY,https://www.energysage.com/supplier/20898/alternative-power-solutions-ny-llc/,alternative power solutions,alternative power solutions,2015.0,3.837980270385742
428,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2016.0,4.266846656799316
429,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2005.0,5.929710388183594
430,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2006.0,7.286468505859375
431,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2007.0,6.491089820861816
432,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2008.0,6.22562313079834
433,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2009.0,6.706899642944336
434,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2010.0,5.60628080368042
435,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2011.0,5.952877998352051
436,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2012.0,5.751183032989502
437,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2013.0,5.5478410720825195
438,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2014.0,4.489380359649658
439,"Transformations, Inc. ",81,1,20.0,6449,"CT,DC,MA,NH,NY,VT,VA",https://www.energysage.com/supplier/6449/transformations-inc/,transformations,transformations,2015.0,4.315327167510986
440,JD Solar Solutions LLC ,87,1,19.0,20622,"CT,NJ",https://www.energysage.com/supplier/20622/jd-solar-solutions-llc/,jd solar solutions,jd solar solutions,2016.0,3.283473014831543
441,JD Solar Solutions LLC ,87,1,19.0,20622,"CT,NJ",https://www.energysage.com/supplier/20622/jd-solar-solutions-llc/,jd solar solutions,jd solar solutions,2017.0,3.1830766201019287
442,JD Solar Solutions LLC ,87,1,19.0,20622,"CT,NJ",https://www.energysage.com/supplier/20622/jd-solar-solutions-llc/,jd solar solutions,jd solar solutions,2012.0,3.894808053970337
443,JD Solar Solutions LLC ,87,1,19.0,20622,"CT,NJ",https://www.energysage.com/supplier/20622/jd-solar-solutions-llc/,jd solar solutions,jd solar solutions,2013.0,4.000733852386475
444,JD Solar Solutions LLC ,87,1,19.0,20622,"CT,NJ",https://www.energysage.com/supplier/20622/jd-solar-solutions-llc/,jd solar solutions,jd solar solutions,2014.0,3.7829713821411133
445,JD Solar Solutions LLC ,87,1,19.0,20622,"CT,NJ",https://www.energysage.com/supplier/20622/jd-solar-solutions-llc/,jd solar solutions,jd solar solutions,2015.0,3.609612464904785
446,Summerwind Solar LLC ,86,1,19.0,20367,AZ,https://www.energysage.com/supplier/20367/summerwind-solar-llc/,summerwind solar,summerwind solar,2016.0,3.2181396484375
447,Summerwind Solar LLC ,86,1,19.0,20367,AZ,https://www.energysage.com/supplier/20367/summerwind-solar-llc/,summerwind solar,summerwind solar,1999.0,4.050000190734863
448,Summerwind Solar LLC ,86,1,19.0,20367,AZ,https://www.energysage.com/supplier/20367/summerwind-solar-llc/,summerwind solar,summerwind solar,2010.0,6.395995140075684
449,Summerwind Solar LLC ,86,1,19.0,20367,AZ,https://www.energysage.com/supplier/20367/summerwind-solar-llc/,summerwind solar,summerwind solar,2011.0,5.150185585021973
450,Summerwind Solar LLC ,86,1,19.0,20367,AZ,https://www.energysage.com/supplier/20367/summerwind-solar-llc/,summerwind solar,summerwind solar,2012.0,4.891916751861572
451,Summerwind Solar LLC ,86,1,19.0,20367,AZ,https://www.energysage.com/supplier/20367/summerwind-solar-llc/,summerwind solar,summerwind solar,2013.0,3.8240771293640137
452,Summerwind Solar LLC ,86,1,19.0,20367,AZ,https://www.energysage.com/supplier/20367/summerwind-solar-llc/,summerwind solar,summerwind solar,2014.0,4.543741703033447
453,Summerwind Solar LLC ,86,1,19.0,20367,AZ,https://www.energysage.com/supplier/20367/summerwind-solar-llc/,summerwind solar,summerwind solar,2015.0,3.7147397994995117
454,"PerryBuilt Construction, Inc. ",85,1,19.0,21577,CA,https://www.energysage.com/supplier/21577/perrybuilt-construction-inc/,perry built construction,perry built construction,2016.0,4.5637898445129395
455,"PerryBuilt Construction, Inc. ",85,1,19.0,21577,CA,https://www.energysage.com/supplier/21577/perrybuilt-construction-inc/,perry built construction,perry built construction,2017.0,3.7489335536956787
456,"PerryBuilt Construction, Inc. ",85,1,19.0,21577,CA,https://www.energysage.com/supplier/21577/perrybuilt-construction-inc/,perry built construction,perry built construction,2014.0,4.8958330154418945
457,"PerryBuilt Construction, Inc. ",85,1,19.0,21577,CA,https://www.energysage.com/supplier/21577/perrybuilt-construction-inc/,perry built construction,perry built construction,2015.0,3.8932158946990967
458,PurePoint Energy  ,91,1,18.0,1649,CT,https://www.energysage.com/supplier/1649/purepoint-energy/,pure point energy,pure point energy,2016.0,4.644608497619629
459,PurePoint Energy  ,91,1,18.0,1649,CT,https://www.energysage.com/supplier/1649/purepoint-energy/,pure point energy,pure point energy,2017.0,4.129190921783447
460,PurePoint Energy  ,91,1,18.0,1649,CT,https://www.energysage.com/supplier/1649/purepoint-energy/,pure point energy,pure point energy,2010.0,5.984424591064453
461,PurePoint Energy  ,91,1,18.0,1649,CT,https://www.energysage.com/supplier/1649/purepoint-energy/,pure point energy,pure point energy,2011.0,6.790185451507568
462,PurePoint Energy  ,91,1,18.0,1649,CT,https://www.energysage.com/supplier/1649/purepoint-energy/,pure point energy,pure point energy,2012.0,5.992564678192139
463,PurePoint Energy  ,91,1,18.0,1649,CT,https://www.energysage.com/supplier/1649/purepoint-energy/,pure point energy,pure point energy,2013.0,5.101985454559326
464,PurePoint Energy  ,91,1,18.0,1649,CT,https://www.energysage.com/supplier/1649/purepoint-energy/,pure point energy,pure point energy,2014.0,4.589758396148682
465,PurePoint Energy  ,91,1,18.0,1649,CT,https://www.energysage.com/supplier/1649/purepoint-energy/,pure point energy,pure point energy,2015.0,4.728264808654785
466,Freedom Solar ,96,1,17.0,21817,FL,https://www.energysage.com/supplier/21817/supergreen-solutions-Tampa/,freedom solar,freedom solar,2016.0,4.37708044052124
467,Freedom Solar ,96,1,17.0,21817,FL,https://www.energysage.com/supplier/21817/supergreen-solutions-Tampa/,freedom solar,freedom solar,2017.0,4.5770463943481445
468,Freedom Solar ,96,1,17.0,21817,FL,https://www.energysage.com/supplier/21817/supergreen-solutions-Tampa/,freedom solar,freedom solar,2009.0,5.680049896240234
469,Freedom Solar ,96,1,17.0,21817,FL,https://www.energysage.com/supplier/21817/supergreen-solutions-Tampa/,freedom solar,freedom solar,2011.0,7.032047271728516
470,Freedom Solar ,96,1,17.0,21817,FL,https://www.energysage.com/supplier/21817/supergreen-solutions-Tampa/,freedom solar,freedom solar,2012.0,4.815156936645508
471,Freedom Solar ,96,1,17.0,21817,FL,https://www.energysage.com/supplier/21817/supergreen-solutions-Tampa/,freedom solar,freedom solar,2013.0,4.194327354431152
472,Freedom Solar ,96,1,17.0,21817,FL,https://www.energysage.com/supplier/21817/supergreen-solutions-Tampa/,freedom solar,freedom solar,2014.0,3.746260643005371
473,Freedom Solar ,96,1,17.0,21817,FL,https://www.energysage.com/supplier/21817/supergreen-solutions-Tampa/,freedom solar,freedom solar,2015.0,4.192967414855957
474,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2016.0,5.471497535705566
475,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2017.0,4.83696985244751
476,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2007.0,10.099407196044922
477,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2008.0,8.791404724121094
478,New England Clean Energy ,98,1,16.0,20163,"MA,NH,RI",https://www.energysage.com/supplier/20163/new-england-clean-energy/,new england clean energy,new england clean energy,2009.0,8.317543029785156
